FRANCESCO MICHELE	M	1
BIANCA ANGIOLINA	F	1
UMBERTO PIERO	M	1
PIER VALTER	M	1
MARISA ELVIRA	F	1
FRANCA PIERA	F	1
ELENA MARIA ROSA ALBA	F	1
PAOLA ROSELLA	F	1
MICHELE MARCO	M	1
LUIGI PASQUALE	M	1
AMINETA	F	1
DANIELA ANTONELLA	F	1
GIANNA PATRIZIA	F	1
ROSARIO ANTONINO	M	1
ANDREIA GRAZIELA	F	1
DISMA COSTANTINA	F	1
TATIANA SIMONA	F	1
GRACIELA	F	1
ZINA	F	1
PRAISE ODOSA	M	1
KAILA	F	1
TYLER	M	1
ALEXANDRU NICOLAE	M	1
RINALDO LUIGINO	M	1
ADALBERTA	F	1
MODOU LAMIN	M	1
JASMINE GLORIA	F	1
IURI ZAMILUTE	M	1
SCENNY	M	1
MARCO LUIGI	M	1
ERLITA	F	1
GIMILA SINDI	F	1
ELSA EMILIA	F	1
VALTER LODOVICO	M	1
MARIA ROSARIA CARMELA	F	1
CARLA OLGA	F	1
QUARTILIA CATERINA	F	1
MILENA SILVIA	F	1
BECHIRA	F	1
ALFREDO GIORGIO	M	1
AMILCARE NATALE	M	1
ERNID	M	1
MELANIA INARI	F	1
SALVATORE CRISTIAN	M	1
MIRKO ALESSANDRO	M	1
AURON	M	1
NICOLAS DAVIDE	M	1
NERHUD	M	1
EMIRJON	M	1
BENVENUTA PIERA	F	1
ANNA PAOLA CARMELA	F	1
GIUSEPPE KEVIN	M	1
EBRUBAOGHENE JOY	F	1
GRACE ADEYEMI	F	1
MIRCO GIOVANNI	M	1
FRANCO MARIA	M	1
FEDERICO ANGELO GIANNI	M	1
MARGHERITA ISABELLA	F	1
DANIEL CELO	M	1
PATRICK CRISTIAN	M	1
UGOCHUKWU	M	1
AMATH	M	1
CHEIKH AHMADOU BAMBA	M	1
GIULIA FRANCESCA	F	1
MIRJAM	F	1
SHARON NOSA	F	1
ODION	M	1
SERAPHINE	F	1
EZZAHIA	F	1
MELISSA VERONICA	F	1
NICOLETTA ADELAIDE	F	1
ECH CHERKI	M	1
REHAB MISBAH TALKHAN MOHAMED	F	1
MARZORREN	F	1
ELISEO GIUSEPPE	M	1
RITA MARIA LUISA	F	1
EVA GIOVANNA	F	1
PIER VITTORIO	M	1
VITTORIO LUCIO RENATO	M	1
ANDREINA ANTONELLA	F	1
LIONILDA	F	1
VALTER AGOSTINO	M	1
DENISE ANDREEA	F	1
CARLA TIZIANA	F	1
XHINO	M	1
MARIELLA SILVANA	F	1
NADEGE LAURE DEBORA	F	1
ANSOU	M	1
PABLO FRANCISCO	M	1
FIKRET CRISTAL	M	1
WILLY ANDREA	M	1
MOAD	M	1
IDRISS	M	1
LUISELLA FRANCESCA	F	1
MARIARCANGELA	F	1
PATRIZIA IOLANDA MARIA	F	1
REMO LUIGI	M	1
ENRICO GIOVANNI	M	1
ROBERTO LORENZO MARIA	M	1
MANLIO FRANCESCO	M	1
MUNEVERA	F	1
CLIZIA ROSELLA	F	1
GIOVANNA LUISA	F	1
GIUSEPPE LEONILDO	M	1
CHAIBIA	F	1
GABRIELE SERGIO	M	1
GIUSEPPE MARCO	M	1
WALTER ANGELO	M	1
MARIA LUISA VINCENZINA	F	1
JESUS CONSUELO	F	1
ENIRDA	F	1
ABU	M	1
KHUSHI	F	1
ALESSANDRO RICHARD	M	1
KADDOUR	M	1
VASILO	F	1
NOIL	M	1
SILVIU ADRIAN	M	1
VALTER PIETRO DARIO	M	1
GILIOLA CATERINA	F	1
MARTINA GAIA	F	1
ARMANDA MARIA	F	1
SILVIA SOFIA	F	1
JERRI	M	1
ARES LEONARDO	M	1
INTISAR	F	1
PAOLINO GIUSEPPE	M	1
GIUSEPPANTONIO	M	1
ERNESTO ANGELO	M	1
CORINA MARIA	F	1
DANIELE VITTORIO ROMANO	M	1
ANNAMARIA ROSA	F	1
HILARI	F	1
ANTONJETA	F	1
ALAA	F	1
FRANCO DELIO	M	1
PIER MATTEO	M	1
CALOGERA SALVATRICE	F	1
MICHELE CARLO	M	1
FABRIZIO FREDERIC	M	1
ALEXANDRU CONSTANTIN	M	1
ELISABETTA RENATA	F	1
MAHAMADOU	M	1
MATHEUS	M	1
NUBIA JOSEFINA	F	1
AMALINI	F	1
ORIETTA EUGENIA	F	1
KONRAD	M	1
GEROLD	M	1
ANDREEA GEORGIANA	F	1
LORENZA MARIA	F	1
MARIA FEDERICA	F	1
EMMA ANTONELLA	F	1
EDUARD PAUL	M	1
SAVIOUR	M	1
PAOLO ROMANO	M	1
MUHAMMAD IMRAN	M	1
MIKAIL	M	1
ROCIO SOLEDAD	F	1
CARMEN ANGELA MARIA	F	1
URANELA	F	1
SUSANNE ANGELA	F	1
OLMAR STEFANO	M	1
AQUINO	M	1
PIER MARIO GIUSEPPE	M	1
PIA EGLE	F	1
HOURIA	F	1
CRISTOPHER MICHELE	M	1
GIANMARIA LODOVICO	M	1
ANTONELLA PALMA ANNA	F	1
VIRGIL IOAN	M	1
MASSIMILIANO GIUSEPPE SECONDO	M	1
ERMELINDA MARIA IOSE'	F	1
MARZIA MARIA	F	1
CRISTIANO ANTONIO	M	1
NOSHA	F	1
NILTON GRIMALDO	M	1
ZANFIRO	M	1
LORNE LOUISE	F	1
DARIO GIOVANNI	M	1
ADRIAN DORIN	M	1
ALESSIO ANGELO	M	1
MARIA CRISTINA IOLE	F	1
NATALIZIA	F	1
PENELOPE	F	1
IDDA	F	1
FURIO	M	1
ERWAN	M	1
IDA LUCIA	F	1
GABRIELA ROSA	F	1
BUNYAPORN	F	1
WASSIM	M	1
MARCO ISSAM	M	1
DUMITRU TEOFIL	M	1
JORGE WALTER	M	1
FAMOUS	M	1
FERNANDO ANTONIO	M	1
SCIAINA	F	1
SHERIF ADAMS	M	1
ROSA LUIGIA	F	1
LILLIANA	F	1
PIERO MARCO	M	1
WANDA ERMINIA	F	1
LAURA MICHAELA	F	1
ANDREA ADOLFO	M	1
WERTHER MASSIMILIANO	M	1
ANTONELLA VINCENZA	F	1
CINZIA SANDRA	F	1
MARCO GIACOMO	M	1
GIANNI SECONDO	M	1
LORENZO MORENO	M	1
ILVE MARGHERITA	F	1
DIELY MADY	M	1
ORELIA	F	1
DIEYNABA	F	1
QUN	M	1
JUAN ANTONIO	M	1
MARIACONSIGLIA	F	1
KEL	M	1
LEDIONA	F	1
LUISELLA ELENA	F	1
RICCARDA MARIA	F	1
LISINA	F	1
NAEIM ISRAEIL AYAD	M	1
ZAJE	F	1
IDRIA	F	1
ANDREEA IULIA	F	1
RAMONA DANIELA	F	1
DEIZI	F	1
BAOLIAN	F	1
IGNAZIO AGOSTINO	M	1
FRANCO ANTONIO STEFANO	M	1
SIMONETTA TIZIANA	F	1
SAMEL	M	1
CLEMENTINA ACHEROPITA	F	1
GRAZIELLA EMMA	F	1
FAHIM	M	1
DOMENICO PIER GIACOMO	M	1
MARTA MARIA CAROLINA	F	1
FABRIZIO ANTONIO CARLO	M	1
GIANLUCA MARIO ETTORE	M	1
BARBARA ROSA	F	1
GODTIME	M	1
LUCAS BRAIAN	M	1
RIHANA	F	1
GIOVANNI EZIO MARIA	M	1
IQAMAT NEINPAGA	F	1
RAYEN	M	1
PIERA FRANCA	F	1
PASQUALINO MAURIZIO	M	1
ANTONELLO GIANPIERO	M	1
ELOIS	F	1
ROBERTO ALESSANDRO	M	1
ERMAND	M	1
FELICE LIBERATO	M	1
FEDERICO FILIPPO	M	1
GINA AGATA	F	1
GAOUSSOU EL SAMAD	M	1
KESSOUROU	M	1
ETTORE MATTEO	M	1
DONATELLA LUCIANA	F	1
RIHANNA AURORA	F	1
ELENA CARMEN	F	1
LIVIA GIUSEPPINA	F	1
DANIELA RITA	F	1
DOMENICO GUIDO	M	1
ARMANDO GIOVANNI	M	1
PATRIZIA MARIA VIRGINIA	F	1
DAVIDE EFRAIM	M	1
GIUSEPPE PRIMO	M	1
ITALA ALBERTINA	F	1
LAURA VIVIANA	F	1
FILOMENA CONCETTA	F	1
GILIO	M	1
ALINA RAMONA	F	1
HATI	F	1
PASQUALE DENIS	M	1
ALBERTO GIUSEPPE	M	1
GODELA	F	1
MARIO ARIAN	M	1
ARISTODEMO	M	1
BARBARA RITA	F	1
MARGHERITA ADALGISA	F	1
RAISSIA	F	1
PAOLA CLEMENTINA	F	1
MOHAMED RAMADAN SAYED	M	1
DOMENICA LUCIA	F	1
ONYEKA KINGSLEY	M	1
WISDOM ANDREA	M	1
ILARIA ANNA MARIA	F	1
ISMAEL GIUSEPPE	M	1
FLORESH	F	1
FIORANGELO	M	1
ELDA BRUNA	F	1
ROSA MARIA GABRIELLA	F	1
LUIS MARTIN	M	1
GIULIA ELEONORA	F	1
FABRIZIO MARIAN	M	1
ALIOUNE BADARA	M	1
TERESA GLORIA	F	1
GIANCOSIMO	M	1
CLAUDIU-PETRU	M	1
DEBORAH EDITH	F	1
ILIA	F	1
NICOLO' ARON	M	1
REDA	M	1
AGNESE MARGHERITA	F	1
INES LUIGINA	F	1
MIRELLA NATALINA	F	1
MARCO ROBERTO	M	1
LITO	M	1
LUCIA MARIA PAOLA	F	1
ALESSANDRO ANTONINO	M	1
YAPI HENRI	M	1
AZETA	F	1
FARYD	M	1
ORJADA	F	1
LAERTE	M	1
GIOVANNA ANNA	F	1
ERISOL	M	1
DELIA GEORGIANA	F	1
ATOWAR	M	1
FIORINA RITA	F	1
MARISSA	F	1
BADER	M	1
CARMELO GIOVANNI	M	1
GIUSEPPE LUCA	M	1
ELENA NICOLETTA	F	1
MARIANGELA LORENZA	F	1
CRISTINA CLOTILDE	F	1
MARIA EMMA	F	1
GRECIAS	F	1
EKATERINA KANCHEVA	F	1
CONSTANDITA	F	1
AMELIO	M	1
CARLA ENRICHETTA	F	1
CRISTINA FRANCESCA	F	1
ELENA ADELAIDE	F	1
YU KANG	M	1
AYSU	F	1
MAMA	M	1
ENRICA MICHELA	F	1
GLADIS DINA	F	1
SEMIHA	F	1
LORENZA ELDA	F	1
QERIM	M	1
SAMAH	F	1
CHEIKH HAMIDOU	M	1
ROCHDI	M	1
TOMASZ ZBIGNIEW	M	1
SUSANNA MARIANGELA	F	1
AGOSTINO PIERO	M	1
FIORELLA VITTORIA	F	1
CRISTINA SILVANA	F	1
GIANCHI CARLOTA	F	1
CARLOTTA MILENA	F	1
YANITSA ALEKSANDROVA	F	1
ROBERTO ALFONSO GIUSEPPE	M	1
MARISA ADELE ANGELA	F	1
ROSELLA LIDIA	F	1
DINCHO TRAYCHE	M	1
GIUSEPPINA AURORA	F	1
MARCOS RODOLFO	M	1
TAIWO	F	1
DARIO GIOACCHINO	M	1
SIRIKI	M	1
JOLANTA AGNIESZKA	F	1
DANIELA ROXANA	F	1
SILVIA LATIFA	F	1
ANNA ISA	F	1
ROBERTO ANDREA	M	1
GJONATAN	M	1
ETTORE SERGIO	M	1
ROSSANA FRANCA	F	1
STEFANO MARCELLO	M	1
FRANCESCO DANIEL	M	1
GALENTIN	M	1
KALKIDAN GURMESA	F	1
ANUSHE	F	1
MATTIA TREVOR	M	1
IVICA	M	1
RAYAN	F	1
DANIELA JESSICA	F	1
BERARDINO	M	1
ERNESTINO TERESIO MARIA	M	1
STEFANIA MICHELA	F	1
GLORIA ERNESTINA	F	1
AMAMI	M	1
LUDOVICA MARTINA	F	1
DELINA ROSA	F	1
MASSIMO GUGLIELMO	M	1
GIUSEPPE BENEDETTO	M	1
GRAZIELLA FELICINA	F	1
PIERLUIGI AMBROGIO	M	1
MIKE	M	1
KULAP	F	1
MAURIZIO LINO	M	1
FIORETA	F	1
INDIA	F	1
VASILICA-CARMEN	F	1
ZHIFEN	M	1
STEFANO MICHAEL	M	1
STEFANO MARIO	M	1
VALENTIN IONUT	M	1
ROSIDA	F	1
ALESSIA ANNA RITA	F	1
PATRIZIA CRISTIANA	F	1
GIULIANA TERESA	F	1
PIA FELICIA	F	1
SABINA DENNISA	F	1
VINCENZO CRISTIAN	M	1
FLORIO	M	1
ALESSANDRA ANTONIETTA	F	1
NAZARIO SAURO	M	1
MATILDE ENRICA	F	1
DELINA	F	1
FEDELE	M	1
ANGELOMARIA	M	1
DJORJETA	F	1
GIOVANNI VITTORIO	M	1
ALDOR	M	1
ANGHEL	M	1
LUISELLA MARIA	F	1
ANTONINO SALVATORE	M	1
GIOVANNI PIO	M	1
YAROSLAV	M	1
CORRADO LUIGI	M	1
PSICHE	F	1
VERJON	M	1
IAGOVAR	M	1
DENUAR	M	1
MARIA ANGELA PIERA	F	1
MOUHAMADOU LAMINE	M	1
UEDA	F	1
GIUSEPPINA CELESTINA	F	1
ALGA	F	1
ELISA CAROLINA	F	1
GREIS	M	1
DALINE	F	1
SIMONA ANTONELLA	F	1
THEMIS MARIA CLEMENTINA	F	1
NEIL	M	1
MARTA GIUDITTA LUCIANA SARA	F	1
SARHA VICTORIA	F	1
BLAZHE	M	1
MEDIAGE	F	1
ELETTRA ISABELLA	F	1
VANESA ELIANA	F	1
LUCA KEVIN	M	1
PIERVITTORIO	M	1
PAULO CESAR	M	1
MARCELA DIANA	F	1
LUCIANO EMILIO	M	1
ANTONELLA MARIA ADELAIDE	F	1
NIRMALA	F	1
UMAR	M	1
LORENZO JAMES	M	1
SELMA	F	1
CLAUDIO MATTEO	M	1
MARIA ADELE IDA	F	1
ANICETO ADRIANO	M	1
MARGHERITA TERESA	F	1
NICA	F	1
JACEK ANDRZEJ	M	1
ERIE	F	1
MANUEL SEBASTIAN	M	1
NEREIDA	F	1
NURIJE	F	1
ANLI	F	1
XHORXHA	F	1
AFIFA	F	1
ANDREA ROBERTO	M	1
MILLICENT	F	1
ROSANNA SECONDINA	F	1
GIANPIERO PAOLO MARIA	M	1
ANGIOLINO ALFREDO	M	1
GIANCARLO LORENZO	M	1
ANTONIO LUIGI	M	1
EDOARDO GIANFRANCO	M	1
JIANLI	F	1
ORIELE	M	1
MICHELA MARCELLA	F	1
ENRRIKETA	F	1
JONATHAN JED	M	1
BEATRICE LAURA	F	1
RUSEL SHENAYA GARUSINGHE	F	1
ROSETTA RINA	F	1
XIAOPING	M	1
DOMENICO FRANCESCO	M	1
APOLLONIA	F	1
GINA FRANCA	F	1
ROSANNA AMALIA	F	1
GIOVANNINA ROSARIA	F	1
STELLA SHI HANG	F	1
JELMO	M	1
SERGIO ENRICO	M	1
NIRVANA MARIA	F	1
LAURA GIOVANNINA	F	1
VALERYK	F	1
ARMANDA MARIA LUCIA	F	1
SAIF	M	1
FEDERICA GIUSEPPINA CARMEN	F	1
MAURIZIA CARMELA GIOVANNA	F	1
ALBERTO CORRADO LUIGI	M	1
JOSIANE CLAIRE	F	1
ANGIOLETTA GERMANA	F	1
LUIGI LORIS	M	1
SILVANO DOMENICO LORENZO	M	1
MONICA MICHELA	F	1
DANILO PASQUALE	M	1
GLORIA VANIA	F	1
ROBERTO ERMENEGILDO	M	1
FRANCA ERMINIA	F	1
IULIANA TEODORA	F	1
ALBORT	M	1
SAVERIO PAOLO	M	1
FAYCEL	M	1
FEDERICO WALTER	M	1
ADNER INOCENTE	M	1
ARGENTINA	F	1
OLIVO FRANCO	M	1
STEFANO MAURO	M	1
IVALDO	M	1
LUCA COSTANTINO	M	1
ALDO GUIDO	M	1
JESSICA MARINA	F	1
NELI	F	1
BENIAMINO DOMENICO	M	1
RENZINO DOMENICO	M	1
ANGJELINE	F	1
BARBARA EMILIA	F	1
ADRIANA MARIA BRUNA	F	1
ARMINDA	F	1
ETAYAA	F	1
GUETTE	F	1
SUSANNE	F	1
MINGJIAN	M	1
RHDAIFA	F	1
RISIJA SENUK GARUSINGHE	M	1
MARIA RAMONA	F	1
ABULAI	M	1
ILARIA MICOL	F	1
MARIOARA VALENTINA	F	1
KATERYNA	F	1
ANGELA GIORGINA	F	1
MELESS FRANCESCO	M	1
DARIA IRINA	F	1
LAHFID	M	1
GIANFILIPPO	M	1
MARIA ELEONORA	F	1
ELISSA	F	1
MASSYLA	M	1
CLAUDIO MARIA	M	1
SILVIO ENZO PASQUALINO	M	1
BEATRICE BENEDETTA	F	1
MARIA GILIOLA	F	1
MIROSLAWA DOROTA	F	1
PASHKO	M	1
DELFINA CATERINA	F	1
LIANA MARISA	F	1
ROSELDA RITA	F	1
MARIELLA MARGHERITA	F	1
DAVIDE GUIDO	M	1
ARDUINO ADELCHI	M	1
GLADYS ALFRED	F	1
NORMINA	F	1
MARIA LUANA	F	1
MICHELE SALVATORE	M	1
IVANNA	F	1
LUISA MARIA GRAZIA	F	1
ROSA FILIPPA	F	1
FELICIA MARIA	F	1
ARIELE	M	1
HATIME	F	1
ORAZIO ALESSIO	M	1
REANTA	F	1
MARUSCA RITA	F	1
ZERLINA	F	1
RENATA IRMA CRISTINA	F	1
PAOLA ELISABETTA	F	1
SANDRA GABRIELLA	F	1
MARIA VIOLETTA	F	1
MARIA CONSIGLIA	F	1
MARINA ROBERTA	F	1
CLARETTA MARIA	F	1
FRANCESCO ARNALDO	M	1
CRISIGNANA MARIA	F	1
EJELL	M	1
PIER ROSA	F	1
RAKAN	M	1
ABEER AHMED MOHAMED	F	1
CARLO AMEDEO	M	1
ILLARIO	M	1
GIOVANNA PIERA ANNA	F	1
FIRMINA	F	1
ALVARO JEREMIAS	M	1
ORLANDO ANGELO	M	1
CIRA	F	1
DOMENICA IRENE	F	1
JULANDA	F	1
RAYISA	F	1
GABRIELA DEL ROCIO	F	1
DAVID OMAR	M	1
ILARI	F	1
OGAN	M	1
STEVIN	M	1
STEFANO RICCARDO	M	1
GIAN MAURO	M	1
PULCHERIA	F	1
MELODY CATERINA	F	1
TRISTAN	M	1
GHENA	F	1
NYGEL	M	1
EGIDIO GINO	M	1
ARIADNA	F	1
EL MAATI	M	1
GIOVANNA CHIARA	F	1
FRANCESCO SERGIO ITALO	M	1
DONATO ROCCO	M	1
MARCO RINO	M	1
ROSELLINO	M	1
ERNESTO ROBERTO NATALE	M	1
MARINA RITA	F	1
MAYA MARLENE	F	1
REMO SERGIO	M	1
NERTILD	M	1
TIZIANA PIERANNA	F	1
ANGELA YASMIL	F	1
DENYSE	F	1
RODICA ANA	F	1
LARISA LOREDANA	F	1
EVA SOLE	F	1
MOISES	M	1
MOHAMMED AMINE	M	1
ESMHIT ESGAMALIER	M	1
AWA NOUR NAIMA	F	1
OURO PAULINE	F	1
YAGE	M	1
ROSEMARIE	F	1
EFISIA PAOLA	F	1
AMARILDA	F	1
COSMINA RALUCA	F	1
FABRIZIO ROBERTO ANGELO	M	1
VALENTINO LIBORIO	M	1
BRUNELLA CARLA	F	1
MICHELE BRUNO	M	1
MARINA ROSA	F	1
NIKOLLA	M	1
CARMELINO	M	1
MERY CLAIRE	F	1
PAUL EUSEBIU	M	1
HEDVING	F	1
FRANCO GIACOMO	M	1
SAYED	M	1
SAVERIO IVANO	M	1
SILVIA VERONICA	F	1
GEJSIONA	F	1
CHEN	M	1
KLAUDJO	M	1
XIANQIAO	M	1
GERD INGRID	F	1
ZAKE	F	1
MARIA TERESITA	F	1
DRAGI	M	1
EJDEN	M	1
DESMOND	M	1
FRANCA FORTUNATA	F	1
RABHA	F	1
LENUTA VIOLETA	F	1
RITA DANIELA	F	1
CLAUDIO DOMENICO	M	1
BIAGINA	F	1
SILVANA NERINA EMMA	F	1
LUIGINA GIUSEPPA	F	1
NARA	F	1
LORENZO ALBERTO	M	1
TIZIANA STEFANIA	F	1
JUELA	F	1
RITAGE	F	1
NICOLETA GABRIELA	F	1
BRYANNA ALEXANDRA	F	1
DANIELA GRAZIOSA	F	1
VITTORIA ITALIA MARIA	F	1
MARILENA EMANUELA GIUSEPPINA	F	1
DANIELE MICHELE	M	1
DAVID PATRICK	M	1
MYZEJENE	F	1
RITA GRAZIELLA	F	1
ROSARINA	F	1
LIAA	F	1
SILVANA CARLA	F	1
DANILO CORRADO	M	1
ANTONELLA FRANCESCA	F	1
ANNA LUIGINA	F	1
DENNIS MARCELA	F	1
BARDHI	M	1
HICHEM	M	1
WEIYU	F	1
CARLO UMBERTO	M	1
FADIA	F	1
SAKINA	F	1
MAMA	F	1
GAZMINA	F	1
BEATRICE MARISEL	F	1
ELVIS CONSTANTIN	M	1
AMIR HUSSEIN	M	1
TORINDO	M	1
DIMKA ENCHEVA	F	1
SELENA CINZIA	F	1
SIMONA DAISY	F	1
PAOLO SANTO	M	1
GIAN LUIGI SECONDO	M	1
FRANCA IRMA	F	1
ZIMBILE	F	1
KADRI	M	1
XIAOFANG	F	1
ZAKIR	M	1
PATRIZIA PIERA ANNA MARIA	F	1
EL HOSSAIN	M	1
AUSILIA CAROLINA	F	1
ADA LODOVICA	F	1
ANNA COSTANZA	F	1
PIERGIUSEPPE DOMENICO	M	1
ROSELLA ENRICHETTA TERESA	F	1
STEFANINA LUIGINA	F	1
VITALINO	M	1
FERDAOUS	F	1
GRACIELA RITA	F	1
LISA IRMA	F	1
ALEXANDRU IONUT	M	1
SECONDINO TERESIO	M	1
ANTONELLA RITA	F	1
GIORGIA BEATRICE	F	1
JIMMY ROMOLO	M	1
CRISTIAN EMANUEL	M	1
CLAIRE	F	1
STOJAN	M	1
DEYARAN MALY	M	1
GIOVANNI COSTANTINO	M	1
LOREDANA ROBERTA	F	1
SILVANO GIUSEPPE ANGELO	M	1
MIRANDA NORMA MARIA	F	1
LUCKY	M	1
LEOSVANY	M	1
CAMELIA MIHAELA	F	1
MOHAMED AMIN	M	1
DZEHVA	F	1
MANUELA DARIA	F	1
ZEQINE	F	1
TEODORA MARIA ALINE	F	1
GABRIELLA ANGELA	F	1
NATALE GIUSEPPE	M	1
SILVANO MARIO	M	1
ANDREINA ELISA	F	1
CARMELINA BRUNA	F	1
EUGARDO	M	1
ELENA MARIA GIUSEPPINA	F	1
ALESSANDRO SERAFINO	M	1
GIANCARLO MARCO	M	1
DUSAN	M	1
GIAN PRIMO	M	1
RENESMEE	F	1
SHAOWEI	F	1
REANA CINZIA	F	1
SILVANA MALVINA	F	1
GIUSEPPE MARIO VITTORIO	M	1
ADLIJE	F	1
RACHELE GAIA	F	1
MILOS	M	1
PEDRO FRANCESCO	M	1
AHMED SAMIR KHALEFA	M	1
DOGAN	M	1
AHSAN	M	1
GIZEM	F	1
GIULIANA AKWAOWO	F	1
HAIYAN	F	1
LUIGI AMEDEO	M	1
RUSHEAN ANGELO	M	1
ELEKSI	M	1
AGRONE	F	1
GERALDINE CLAUDE NELLY	F	1
MARGDALENA	F	1
ANTONIO LUCIANO	M	1
TONIO	M	1
SABRINA BRUNA	F	1
FELICE	F	1
PAOLA MARIA ANTONELLA	F	1
AMALIA RITA	F	1
ALDA RAFFAELLA	F	1
PAOLA FRANCA MARIA	F	1
GIUSEPPINA TIZIANA	F	1
CARINE JOELLE	F	1
CRISTIANO GIANLUCA	M	1
BRUNO FRUTTUOSO	M	1
MBAREK	M	1
ROBERTO FELICE	M	1
GENOEFFA	F	1
ENZO MARIO	M	1
TIZIANA ROSITA	F	1
IGNAZIO ANTONIO	M	1
MATEA	F	1
YAKUBU	M	1
ANDONIE	F	1
SUSAN MIRANDA	F	1
VALERIA SIRIANA	F	1
ANGELO FRANCESCO	M	1
SIRIO	M	1
RUZHDI	M	1
VJOSANA	F	1
AMADEUS	M	1
LOVE AKWAOWO	F	1
FERDINANDO CARLO	M	1
ERTA RITA	F	1
EMILIO MARTINO	M	1
LORENCA	F	1
LAURA ERONA	F	1
VALANTINA	F	1
WIDAD	F	1
ARMANNO	M	1
GIANMAURO	M	1
DOLLY	F	1
DENISE BLUMA	F	1
PIERA LUIGINA	F	1
STEFANO MARIA MICHELE	M	1
REDENTA	F	1
STEFANIA ANNA	F	1
CHAO	M	1
FELIPE	M	1
ANTONINA AGNESE LUCIA	F	1
MALCOM	M	1
SYTKI	M	1
SAMUEL ELISEI	M	1
ANTONINO EGIDIO	M	1
COSTICA	M	1
BROZ	M	1
ENRICO ANTONIO	M	1
ROSALINO	M	1
GIOVANNA MARIA TERESA	F	1
MARIZA	F	1
PIER PAOLA ISABELLA	F	1
MELISSA GIOVANNA	F	1
KHLOE MIA	F	1
MIHAITA CIPRIAN	M	1
FETA	M	1
MARCO AMEDEO	M	1
LOREDANA VIRGINIA MARIA	F	1
LEO MIFTAR	M	1
ANGELO GERMANO	M	1
ALBERTINA MARIA LUISA	F	1
ELIONORA	F	1
CARLOTTA SOFIA	F	1
HIBAQ	F	1
ENOLA	F	1
FLORENCE	F	1
AYLA	F	1
EMANUEL ALFREDO	M	1
SALVADOR	M	1
SZYMON RYSZARD	M	1
DANIELE ANGELO	M	1
ABDIQANI	M	1
REGHINA	F	1
MARIO ERCOLE	M	1
LUCIDO	M	1
RICCARDO DOMENICO VITTORIO	M	1
EGLENTINA	F	1
DOMENICO MAURO	M	1
GLEISON	M	1
GANIJA	F	1
MARINELLA CATERINA LUIGIA	F	1
CARLO SECONDO PIETRO	M	1
ENEIDA	F	1
MATTIA CRISTIAN	M	1
SORAIA	F	1
ANGIOLETTA MARIA	F	1
MARINELLA LUIGIA	F	1
DELIA ELENA	F	1
JACOPO MARIA LUDOVICO	M	1
LOREDANA LUCIA	F	1
ALUSH	M	1
JACEK MARIUSZ	M	1
VANADA	F	1
OTTILIO	M	1
FRANCESCA MARIA CHIARA	F	1
GERALDA	F	1
ROSICA RANGELOVA	F	1
ESTER PASQUA	F	1
ALBINA INES	F	1
GIOVANNI GABRIELE	M	1
LEONID MARIO	M	1
ROSETTA CELESTINA	F	1
EL HADJI MAGATTE	M	1
JAHE	M	1
MARIA LORETO	F	1
GIANNI DOMENICO	M	1
MIRELLA VITTORINA	F	1
BENVENUTA	F	1
ENDIRA	F	1
MASSIMILIANO PIER BRUNO	M	1
DORONTINA	F	1
COLOMBINA TERESA	F	1
BRUNO MARCO	M	1
WILDER RAUL	M	1
CRISTIAN ANDRES	M	1
HRISTINA	F	1
TALY	M	1
CORINA	F	1
DOMINICK	M	1
JEAN FIGDEL ALESSANDRE	M	1
PASQUALE EMILIO	M	1
LONDRA	F	1
HADJ	M	1
LIAM GEORGE	M	1
CONCETTINA GIOVANNA	F	1
ANITA MARGOT	F	1
KANZA	F	1
SALHA	F	1
OLAMIDE	F	1
GABRIELLA MICHELA GIOVANNA	F	1
ANTONELLA REANA	F	1
DAVI	F	1
MAURO UBERTO	M	1
ROLANDO FRANCESCO	M	1
GIOVANNI LODOVICO	M	1
MARIA RINA FRANCESCA	F	1
GIUSEPPE FIORENZO	M	1
MICHELA VINCENZA	F	1
VALERY CASSANDRA	F	1
ANFISA	F	1
PALO	M	1
ROSARIO MARIO	M	1
MARIANGELA ALESSANDRA	F	1
SALLA	M	1
PERSIDA ALINA	F	1
LUN LIVIO	M	1
AURELA	F	1
JONATHAN MARCO	M	1
FR MIKHAIL ELANTONI AD AKRAM SOBHY FAKHRY	M	1
SHEYLA INGRID	F	1
IRENE ANGELA	F	1
HATICE	F	1
GIULIA FRANCES	F	1
GIUSEPPE ORAZIO	M	1
RUDY	M	1
MAURIZIO GIOVANNI GUGLIELMO	M	1
SABA	F	1
RODOLFO BRUNO	M	1
MICHELA MARIA	F	1
NINA MABEL	F	1
LUCIANO ANNETTO	M	1
PETRICA	F	1
YARA MANUELA	F	1
PAOLA ASSUNTA CATERINA	F	1
ANE	F	1
ELINA	F	1
BEST	M	1
CARLOS AVELINO	M	1
RINA MARIA LUISA EDE	F	1
GABRIELLA MARIA TERESA	F	1
TIAGO	M	1
OLTA	F	1
VALTER CARLO ORESTE	M	1
CASANDRA MONICA	F	1
KOLE	M	1
EHAB HABIB BARSOUM	M	1
ELVIS DIAMANT	F	1
LIONEL	M	1
SERGJO	M	1
TEVFIK	M	1
LORAINE CATHERINE	F	1
ADRIAN MARCEL	M	1
ABANOUB GAMAL YAAKOUB	M	1
ASMAE	F	1
LULVERE	F	1
